"TIME","GEO","DEG_URB","LEVELS","SEX","AGE","UNIT","Value","Flag and Footnotes"
"2014","Malta","Towns and suburbs","Very good","Females","16 years or over","Percentage","20.0",""
"2014","Malta","Towns and suburbs","Good","Total","16 years or over","Percentage","52.4",""
"2014","Malta","Towns and suburbs","Good","Males","16 years or over","Percentage","53.6",""
"2014","Malta","Towns and suburbs","Good","Females","16 years or over","Percentage","51.3",""
"2014","Malta","Towns and suburbs","Very good or good","Total","16 years or over","Percentage","73.9",""
"2014","Malta","Towns and suburbs","Very good or good","Males","16 years or over","Percentage","76.6",""
"2014","Malta","Towns and suburbs","Very good or good","Females","16 years or over","Percentage","71.3",""
"2014","Malta","Towns and suburbs","Fair","Total","16 years or over","Percentage","22.9",""
"2014","Malta","Towns and suburbs","Fair","Males","16 years or over","Percentage","21.6",""
"2014","Malta","Towns and suburbs","Fair","Females","16 years or over","Percentage","24.2",""
"2014","Malta","Towns and suburbs","Bad","Total","16 years or over","Percentage","2.5",""
"2014","Malta","Towns and suburbs","Bad","Males","16 years or over","Percentage","1.4",""
"2014","Malta","Towns and suburbs","Bad","Females","16 years or over","Percentage","3.6",""
"2014","Malta","Towns and suburbs","Very bad","Total","16 years or over","Percentage","0.7",""
"2014","Malta","Towns and suburbs","Very bad","Males","16 years or over","Percentage","0.4",""
"2014","Malta","Towns and suburbs","Very bad","Females","16 years or over","Percentage","0.9",""
"2014","Malta","Towns and suburbs","Bad or very bad","Total","16 years or over","Percentage","3.2",""
"2014","Malta","Towns and suburbs","Bad or very bad","Males","16 years or over","Percentage","1.8",""
"2014","Malta","Towns and suburbs","Bad or very bad","Females","16 years or over","Percentage","4.5",""
"2014","Malta","Rural areas","Very good","Total","16 years or over","Percentage","3.7","u"
"2014","Malta","Rural areas","Very good","Males","16 years or over","Percentage",":","u"
"2014","Malta","Rural areas","Very good","Females","16 years or over","Percentage",":","u"
"2014","Malta","Rural areas","Good","Total","16 years or over","Percentage","38.7","u"
"2014","Malta","Rural areas","Good","Males","16 years or over","Percentage",":","u"
"2014","Malta","Rural areas","Good","Females","16 years or over","Percentage",":","u"
"2014","Malta","Rural areas","Very good or good","Total","16 years or over","Percentage","42.5","u"
"2014","Malta","Rural areas","Very good or good","Males","16 years or over","Percentage",":","u"
"2014","Malta","Rural areas","Very good or good","Females","16 years or over","Percentage",":","u"
"2014","Malta","Rural areas","Fair","Total","16 years or over","Percentage","53.2","u"
"2014","Malta","Rural areas","Fair","Males","16 years or over","Percentage",":","u"
"2014","Malta","Rural areas","Fair","Females","16 years or over","Percentage",":","u"
"2014","Malta","Rural areas","Bad","Total","16 years or over","Percentage","4.3","u"
"2014","Malta","Rural areas","Bad","Males","16 years or over","Percentage",":","u"
"2014","Malta","Rural areas","Bad","Females","16 years or over","Percentage",":","u"
"2014","Malta","Rural areas","Very bad","Total","16 years or over","Percentage","0","u"
"2014","Malta","Rural areas","Very bad","Males","16 years or over","Percentage",":","u"
"2014","Malta","Rural areas","Very bad","Females","16 years or over","Percentage",":","u"
"2014","Malta","Rural areas","Bad or very bad","Total","16 years or over","Percentage","4.3","u"
"2014","Malta","Rural areas","Bad or very bad","Males","16 years or over","Percentage",":","u"
"2014","Malta","Rural areas","Bad or very bad","Females","16 years or over","Percentage",":","u"
"2014","Netherlands","Total","Very good","Total","16 years or over","Percentage","23.2",""
"2014","Netherlands","Total","Very good","Males","16 years or over","Percentage","25.6",""
"2014","Netherlands","Total","Very good","Females","16 years or over","Percentage","20.9",""
"2014","Netherlands","Total","Good","Total","16 years or over","Percentage","54.1",""
"2014","Netherlands","Total","Good","Males","16 years or over","Percentage","55.0",""
"2014","Netherlands","Total","Good","Females","16 years or over","Percentage","53.3",""
"2014","Netherlands","Total","Very good or good","Total","16 years or over","Percentage","77.3",""
"2014","Netherlands","Total","Very good or good","Males","16 years or over","Percentage","80.6",""
"2014","Netherlands","Total","Very good or good","Females","16 years or over","Percentage","74.2",""
"2014","Netherlands","Total","Fair","Total","16 years or over","Percentage","17.3",""
"2014","Netherlands","Total","Fair","Males","16 years or over","Percentage","14.6",""
"2014","Netherlands","Total","Fair","Females","16 years or over","Percentage","19.9",""
"2014","Netherlands","Total","Bad","Total","16 years or over","Percentage","4.8",""
"2014","Netherlands","Total","Bad","Males","16 years or over","Percentage","4.3",""
"2014","Netherlands","Total","Bad","Females","16 years or over","Percentage","5.3",""
"2014","Netherlands","Total","Very bad","Total","16 years or over","Percentage","0.5",""
"2014","Netherlands","Total","Very bad","Males","16 years or over","Percentage","0.5",""
"2014","Netherlands","Total","Very bad","Females","16 years or over","Percentage","0.6",""
"2014","Netherlands","Total","Bad or very bad","Total","16 years or over","Percentage","5.4",""
"2014","Netherlands","Total","Bad or very bad","Males","16 years or over","Percentage","4.8",""
"2014","Netherlands","Total","Bad or very bad","Females","16 years or over","Percentage","5.9",""
"2014","Netherlands","Cities","Very good","Total","16 years or over","Percentage","24.1",""
"2014","Netherlands","Cities","Very good","Males","16 years or over","Percentage","26.8",""
"2014","Netherlands","Cities","Very good","Females","16 years or over","Percentage","21.3",""
"2014","Netherlands","Cities","Good","Total","16 years or over","Percentage","52.9",""
"2014","Netherlands","Cities","Good","Males","16 years or over","Percentage","53.6",""
"2014","Netherlands","Cities","Good","Females","16 years or over","Percentage","52.1",""
"2014","Netherlands","Cities","Very good or good","Total","16 years or over","Percentage","77.0",""
"2014","Netherlands","Cities","Very good or good","Males","16 years or over","Percentage","80.5",""
"2014","Netherlands","Cities","Very good or good","Females","16 years or over","Percentage","73.4",""
"2014","Netherlands","Cities","Fair","Total","16 years or over","Percentage","17.1",""
"2014","Netherlands","Cities","Fair","Males","16 years or over","Percentage","14.3",""
"2014","Netherlands","Cities","Fair","Females","16 years or over","Percentage","20.0",""
"2014","Netherlands","Cities","Bad","Total","16 years or over","Percentage","5.3",""
"2014","Netherlands","Cities","Bad","Males","16 years or over","Percentage","4.6",""
"2014","Netherlands","Cities","Bad","Females","16 years or over","Percentage","5.9",""
"2014","Netherlands","Cities","Very bad","Total","16 years or over","Percentage","0.6",""
"2014","Netherlands","Cities","Very bad","Males","16 years or over","Percentage","0.6",""
"2014","Netherlands","Cities","Very bad","Females","16 years or over","Percentage","0.7",""
"2014","Netherlands","Cities","Bad or very bad","Total","16 years or over","Percentage","5.9",""
"2014","Netherlands","Cities","Bad or very bad","Males","16 years or over","Percentage","5.2",""
"2014","Netherlands","Cities","Bad or very bad","Females","16 years or over","Percentage","6.6",""
"2014","Netherlands","Towns and suburbs","Very good","Total","16 years or over","Percentage","22.1",""
"2014","Netherlands","Towns and suburbs","Very good","Males","16 years or over","Percentage","24.1",""
"2014","Netherlands","Towns and suburbs","Very good","Females","16 years or over","Percentage","20.3",""
"2014","Netherlands","Towns and suburbs","Good","Total","16 years or over","Percentage","55.3",""
"2014","Netherlands","Towns and suburbs","Good","Males","16 years or over","Percentage","55.7",""
"2014","Netherlands","Towns and suburbs","Good","Females","16 years or over","Percentage","54.9",""
"2014","Netherlands","Towns and suburbs","Very good or good","Total","16 years or over","Percentage","77.4",""
"2014","Netherlands","Towns and suburbs","Very good or good","Males","16 years or over","Percentage","79.7",""
"2014","Netherlands","Towns and suburbs","Very good or good","Females","16 years or over","Percentage","75.3",""
"2014","Netherlands","Towns and suburbs","Fair","Total","16 years or over","Percentage","17.6",""
"2014","Netherlands","Towns and suburbs","Fair","Males","16 years or over","Percentage","15.7",""
"2014","Netherlands","Towns and suburbs","Fair","Females","16 years or over","Percentage","19.5",""
"2014","Netherlands","Towns and suburbs","Bad","Total","16 years or over","Percentage","4.3",""
"2014","Netherlands","Towns and suburbs","Bad","Males","16 years or over","Percentage","4.1",""
"2014","Netherlands","Towns and suburbs","Bad","Females","16 years or over","Percentage","4.6",""
"2014","Netherlands","Towns and suburbs","Very bad","Total","16 years or over","Percentage","0.6",""
"2014","Netherlands","Towns and suburbs","Very bad","Males","16 years or over","Percentage","0.5",""
"2014","Netherlands","Towns and suburbs","Very bad","Females","16 years or over","Percentage","0.6",""
"2014","Netherlands","Towns and suburbs","Bad or very bad","Total","16 years or over","Percentage","4.9",""
"2014","Netherlands","Towns and suburbs","Bad or very bad","Males","16 years or over","Percentage","4.6",""
"2014","Netherlands","Towns and suburbs","Bad or very bad","Females","16 years or over","Percentage","5.2",""
"2014","Netherlands","Rural areas","Very good","Total","16 years or over","Percentage","23.6",""
"2014","Netherlands","Rural areas","Very good","Males","16 years or over","Percentage","26.1",""
"2014","Netherlands","Rural areas","Very good","Females","16 years or over","Percentage","21.2",""
"2014","Netherlands","Rural areas","Good","Total","16 years or over","Percentage","54.7",""
"2014","Netherlands","Rural areas","Good","Males","16 years or over","Percentage","57.4",""
"2014","Netherlands","Rural areas","Good","Females","16 years or over","Percentage","52.1",""
"2014","Netherlands","Rural areas","Very good or good","Total","16 years or over","Percentage","78.3",""
"2014","Netherlands","Rural areas","Very good or good","Males","16 years or over","Percentage","83.5",""
"2014","Netherlands","Rural areas","Very good or good","Females","16 years or over","Percentage","73.4",""
"2014","Netherlands","Rural areas","Fair","Total","16 years or over","Percentage","16.6",""
"2014","Netherlands","Rural areas","Fair","Males","16 years or over","Percentage","12.3",""
"2014","Netherlands","Rural areas","Fair","Females","16 years or over","Percentage","20.7",""
"2014","Netherlands","Rural areas","Bad","Total","16 years or over","Percentage","4.9",""
"2014","Netherlands","Rural areas","Bad","Males","16 years or over","Percentage","4.1",""
"2014","Netherlands","Rural areas","Bad","Females","16 years or over","Percentage","5.7",""
"2014","Netherlands","Rural areas","Very bad","Total","16 years or over","Percentage","0.2",""
"2014","Netherlands","Rural areas","Very bad","Males","16 years or over","Percentage","0.2",""
"2014","Netherlands","Rural areas","Very bad","Females","16 years or over","Percentage","0.2",""
"2014","Netherlands","Rural areas","Bad or very bad","Total","16 years or over","Percentage","5.1",""
"2014","Netherlands","Rural areas","Bad or very bad","Males","16 years or over","Percentage","4.2",""
"2014","Netherlands","Rural areas","Bad or very bad","Females","16 years or over","Percentage","5.9",""
"2014","Austria","Total","Very good","Total","16 years or over","Percentage","31.7",""
"2014","Austria","Total","Very good","Males","16 years or over","Percentage","33.5",""
"2014","Austria","Total","Very good","Females","16 years or over","Percentage","30.1",""
"2014","Austria","Total","Good","Total","16 years or over","Percentage","37.9",""
"2014","Austria","Total","Good","Males","16 years or over","Percentage","38.4",""
"2014","Austria","Total","Good","Females","16 years or over","Percentage","37.3",""
"2014","Austria","Total","Very good or good","Total","16 years or over","Percentage","69.6",""
"2014","Austria","Total","Very good or good","Males","16 years or over","Percentage","71.9",""
"2014","Austria","Total","Very good or good","Females","16 years or over","Percentage","67.4",""
"2014","Austria","Total","Fair","Total","16 years or over","Percentage","21.5",""
"2014","Austria","Total","Fair","Males","16 years or over","Percentage","20.4",""
"2014","Austria","Total","Fair","Females","16 years or over","Percentage","22.7",""
