"TIME","GEO","ISCED11","AGE","SEX","LEVELS","UNIT","Value","Flag and Footnotes"
"2015","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage","47.7","e"
"2015","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage","67.6","e"
"2015","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage","23.3","e"
"2015","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage","7.4","e"
"2015","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage","1.8","e"
"2015","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage","9.2","e"
"2015","Euro area - 19 countries  (from 2015)","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage","19.9",""
"2015","Euro area - 19 countries  (from 2015)","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage","47.7",""
"2015","Euro area - 19 countries  (from 2015)","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage","67.6",""
"2015","Euro area - 19 countries  (from 2015)","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage","23.3",""
"2015","Euro area - 19 countries  (from 2015)","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage","7.4",""
"2015","Euro area - 19 countries  (from 2015)","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage","1.8",""
"2015","Euro area - 19 countries  (from 2015)","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage","9.2",""
"2015","Euro area - 18 countries (2014)","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage","19.9",""
"2015","Euro area - 18 countries (2014)","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage","47.8",""
"2015","Euro area - 18 countries (2014)","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage","67.7",""
"2015","Euro area - 18 countries (2014)","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage","23.2",""
"2015","Euro area - 18 countries (2014)","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage","7.4",""
"2015","Euro area - 18 countries (2014)","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage","1.8",""
"2015","Euro area - 18 countries (2014)","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage","9.1",""
"2015","Belgium","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage","29.9",""
"2015","Belgium","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage","44.7",""
"2015","Belgium","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage","74.6",""
"2015","Belgium","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage","15.9",""
"2015","Belgium","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage","7.8",""
"2015","Belgium","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage","1.7",""
"2015","Belgium","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage","9.5",""
"2015","Bulgaria","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage","18.8",""
"2015","Bulgaria","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage","46.8",""
"2015","Bulgaria","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage","65.6",""
"2015","Bulgaria","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage","22.3",""
"2015","Bulgaria","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage","9.4",""
"2015","Bulgaria","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage","2.8",""
"2015","Bulgaria","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage","12.2",""
"2015","Czechia","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage","18.9",""
"2015","Czechia","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage","42.4",""
"2015","Czechia","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage","61.3",""
"2015","Czechia","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage","27.7",""
"2015","Czechia","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage","9.1",""
"2015","Czechia","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage","1.9",""
"2015","Czechia","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage","11.0",""
"2015","Denmark","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage","26.0",""
"2015","Denmark","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage","45.5",""
"2015","Denmark","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage","71.5",""
"2015","Denmark","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage","21.1",""
"2015","Denmark","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage","5.2",""
"2015","Denmark","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage","2.3",""
"2015","Denmark","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage","7.5",""
"2015","Germany (until 1990 former territory of the FRG)","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage","18.0",""
"2015","Germany (until 1990 former territory of the FRG)","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage","46.6",""
"2015","Germany (until 1990 former territory of the FRG)","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage","64.6",""
"2015","Germany (until 1990 former territory of the FRG)","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage","27.1",""
"2015","Germany (until 1990 former territory of the FRG)","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage","6.9",""
"2015","Germany (until 1990 former territory of the FRG)","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage","1.4",""
"2015","Germany (until 1990 former territory of the FRG)","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage","8.3",""
"2015","Estonia","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage","9.4",""
"2015","Estonia","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage","42.1",""
"2015","Estonia","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage","51.5",""
"2015","Estonia","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage","32.9",""
"2015","Estonia","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage","13.5",""
"2015","Estonia","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage","2.2",""
"2015","Estonia","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage","15.7",""
"2015","Ireland","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage","42.6",""
"2015","Ireland","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage","40.2",""
"2015","Ireland","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage","82.8",""
"2015","Ireland","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage","13.5",""
"2015","Ireland","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage","2.9",""
"2015","Ireland","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage","0.8",""
"2015","Ireland","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage","3.7",""
"2015","Greece","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage","44.3",""
"2015","Greece","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage","29.7",""
"2015","Greece","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage","74.1",""
"2015","Greece","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage","15.6",""
"2015","Greece","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage","7.5",""
"2015","Greece","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage","2.9",""
"2015","Greece","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage","10.3",""
"2015","Spain","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage","15.9",""
"2015","Spain","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage","56.7",""
"2015","Spain","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage","72.6",""
"2015","Spain","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage","20.0",""
"2015","Spain","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage","5.8",""
"2015","Spain","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage","1.6",""
"2015","Spain","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage","7.4",""
"2015","France","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage","22.9",""
"2015","France","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage","45.0",""
"2015","France","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage","68.0",""
"2015","France","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage","24.3",""
"2015","France","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage","6.7",""
"2015","France","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage","1.0",""
"2015","France","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage","7.7",""
"2015","Croatia","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage","26.2",""
"2015","Croatia","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage","32.1",""
"2015","Croatia","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage","58.2",""
"2015","Croatia","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage","22.0",""
"2015","Croatia","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage","15.6",""
"2015","Croatia","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage","4.2",""
"2015","Croatia","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage","19.8",""
"2015","Italy","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage","13.8",""
"2015","Italy","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage","51.9",""
"2015","Italy","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage","65.8",""
"2015","Italy","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage","21.9",""
"2015","Italy","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage","9.6",""
"2015","Italy","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage","2.8",""
"2015","Italy","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage","12.4",""
"2015","Cyprus","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage","55.8",""
"2015","Cyprus","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage","24.5",""
"2015","Cyprus","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage","80.3",""
"2015","Cyprus","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage","14.4",""
"2015","Cyprus","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage","4.3",""
"2015","Cyprus","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage","1.0",""
"2015","Cyprus","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage","5.3",""
"2015","Latvia","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage","4.8",""
"2015","Latvia","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage","41.4",""
"2015","Latvia","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage","46.3",""
"2015","Latvia","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage","37.5",""
"2015","Latvia","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage","13.0",""
"2015","Latvia","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage","3.2",""
"2015","Latvia","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage","16.3",""
"2015","Lithuania","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage","6.6",""
"2015","Lithuania","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage","36.2",""
"2015","Lithuania","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage","42.8",""
"2015","Lithuania","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage","39.6",""
"2015","Lithuania","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage","15.0",""
"2015","Lithuania","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage","2.7",""
"2015","Lithuania","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage","17.6",""
"2015","Luxembourg","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage","24.0",""
"2015","Luxembourg","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage","46.5",""
"2015","Luxembourg","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage","70.6",""
